,Station_ID,Longitude,Latitude,Elevation
0,QB7-zmun5zXhnNnGXs-LDA,-122.26985,37.80905,7.224931717
1,3k0Nz03m8rKDiGHtMevBFQ,-121.90083,37.33297,25.688417435
2,xfGxyVapMNlAlqQULvyG5Q,-122.4223022,37.7440758,29.704711914
3,humRe1SGupNdDJUxEdDmMg,-122.4215622,37.759861,16.017795563
4,ocbfMG-H8Ov8v5nz1AjlZg,-122.02429,36.97017,4.286106110
5,YG3xWeJ3f350zSNZKs1p5A,-122.3918158,37.7323264,27.794824600
6,8ype6-KH6iSNQijrRSgRmg,-121.89020362795,37.3353183364266,26.772148132
7,eIw3yewnX0c8-3V5pZo2bQ,-122.2629276,37.8359007,34.880264282
8,PJOixdLWFkWNWKCAQX3jsQ,-122.40956,37.78349,12.758251190
9,QNMPHDfcS64h-mi5Bchdig,-122.2525794,37.8260865,32.031852722
10,yfe1OCxNElTa372DL5reYA,-122.422114089131,37.7650673678138,14.613338470
11,zJtun46FWqG2k6cwPEFpxw,-122.24743,37.81255,3.755393982
12,nVH9Maz5GAdNnLsg4gomYg,-122.2701925878,37.808314554612,8.728669167
13,-nJ-xiA6A6IoWoTpYvI5Iw,-122.393321,37.795578,1.674220800
14,fb49tiO6Ax-D3E-mKJrH_w,-122.4093534,37.7843487,12.688190460
15,Mw1Ulls_bRgwEX2LsPiWVw,-121.9127265,37.3323869,29.592134476
16,hrof-6ketTqVso0GjFBIXg,-122.41007,37.77529,7.904993534
17,Iq004XCoolBuFt0PjAUTDw,-122.411895751953,37.7697792053223,6.286015511
18,GrVZzAPrdMji66PfJ0fRXg,-122.4336963,37.76085516290604,32.266315460
19,-9g5fZ0w0w3teWOO69nqmw,-122.39671881226874,37.78577571880986,15.349366188
20,YH1kP9XEDlIzBQjMMm7ZgA,-122.40539157055234,37.79021099910439,21.390382767
21,WKBAkKgeqJ9aCoexvpNUeA,-122.45935,37.78093,62.113887787
22,7jbpn3CYvByuMXwKqxDrgg,-122.234277315438,37.7848728792837,9.868463516
23,XR4giIOCQ5D-mxtOPUUY_Q,-122.4229473880592,37.80598165701761,17.215703964
24,6d13tYcHtKQ1yOdgNEwdJg,-121.875396728516,37.3337173461914,28.274158478
25,3aJXZnmMAA_TQq4BO9Hh-w,-122.4337082,37.8050385,5.183238029
26,t-xuA4yR02gud00gTS2iyw,-122.25906,37.86672,75.783233643
27,hcGPjfWl8RnmxewFaGemdQ,-122.41946,37.74681,21.432056427
28,b-HDJNB_E0dYzAxJmO64PA,-122.4227401,37.7719945230953,16.653688431
29,Bs-uBmaaGhr3XF6uFXfAFw,-122.40368,37.79392,8.069417000
30,RgCiU4RSDrae2cPf8BIpKg,-122.269485473633,37.8694458007812,53.897251129
31,9eaofVZoWFfeDIcPQr872Q,-122.425882,37.776362,23.422113419
32,fK6ZCDLTFtPV9HT4oAo5-w,-122.392534017563,37.795398235987,0.050000001
33,8NOuqyzy3-OivrZRMNHZmA,-122.40833,37.77616,5.880173206
34,wnJqd2sa56qRb92bafZ8JA,-122.412601653176,37.8060979507638,4.689971924
35,qcTW3btfGVVnQQ3DG3KwdQ,-122.4380604766232,37.775244759082085,59.167304993
36,IN61ynEbhIwBwjQEvABlvw,-122.271241,37.803714,13.302908897
37,z0qGx4AuqsYrwXd2LTXn1g,-122.25902,37.86618,74.444534302
38,Y6H-3VWUOnmyR0d5TQtysg,-122.2533349,37.8258771,30.673610687
39,JqlEZUoSKkpOreaXDr7i-Q,-122.39996,37.79156,5.021838188
40,Z9WW6YleX1PpbnfVPp8jEg,-121.88441051902,37.3325832633843,26.886571884
41,paf7uaTdmmd8yVXShhRKrg,-122.2242127,37.7766786,13.000889778
42,U8J2_5sTiKUUVjWEf3J-Tg,-122.40939010011354,37.78393879493404,12.557336807
43,j1jgz10pCfC6T4k2WW3o9A,-121.88947963521623,37.33965279706127,24.325067520
44,tq0NCfFuI2ZQMgvlD0b4Eg,-122.2659378,37.8109589,7.445769787
45,BMzrow5NMGQifKMLpyxAOQ,-122.43183,37.76476,40.023952484
46,qZMl90jmiIDerOzGGcl5Hg,-122.4088450387215,37.78425304265298,11.987710953
47,hBs2mEpjMsbrAjd-FZC9qw,-122.436887,37.771544,60.138530731
48,1xOrV1YmDhxHGdRyFDPptg,-122.419371,37.78094124290206,23.023065567
49,pn-KO9C7bLiDqfkZiTFqdA,-122.4771,37.77064,85.722526550
50,s3Vi_0iue-hIRJ7O78JzRQ,-122.45033,37.76643,88.875343323
51,K_cewi_zmGVo1bp1m7FuQg,-122.3965525,37.778341,3.643015623
52,BDHoYpdVCtdYHbCGROPcVg,-122.26816379039464,37.80952952278404,6.186793804
53,r4LZinHUajgC9W2md0Ixpw,-122.43806,37.77276,59.604019165
54,8jzDfZi2bCtXlQ9PVYh3wA,-122.47679,37.78076,45.627445221
55,aP8bXfX6FzBnhZhQMmC08g,-122.404501,37.785942,12.317746162
56,DL5eIdAVnAYe_1sHgPNk2w,-122.393124103546,37.7952541103275,2.596633434
57,itz9hG7gcdMhdrIFaUSb_w,-122.29382872017769,37.84124735926951,3.928395510
58,yDnqKGZlXzWugxU3L1Y2ag,-122.39265,37.789279,5.544836521
59,jcFf2ZnJYL0nWCdIpqiA-g,-122.40453967939692,37.79621104351108,8.004984856
60,vfYfuqFDRKU4TqChasaHFA,-122.4829725,37.7819608,40.990997314
61,OYZcmtSBa3EB5RxY11JJGA,-122.425613,37.762897,21.438465118
62,OXVTo0BYz5KgOFnfjhbSRQ,-122.405078,37.7529,16.129585266
63,rbtA1V-aRy60NdhwIFj6bw,-122.417984,37.752483,22.069423676
64,btcpOTR2_5VlBsZpnn87ZQ,-122.27151666607158,37.8036111,13.155129433
65,vp1VTH08YSA9O9w6ej-G0A,-122.4221,37.76413,14.799299240
66,oaqwm8RDIZ3fhrYeGthuCg,-122.4978,37.77544,53.718746185
67,ddjCF9cJbEnVorV1h__dcg,-122.43875,37.77343,61.134147644
68,NE0pAic6S20l3vPumoaegg,-122.2515855,37.8388031,43.926994324
69,QOtQMWtBoeoAGWnxxer4Sw,-122.4002386,37.7870236,7.656836510
70,pDUpsLSoSw08aREqgGjABg,-122.449951247751,37.7659795303353,91.432579041
71,vQKJTbf-cVmTT9BM8WzsmQ,-122.4050982,37.771237,4.027347088
72,pzGj_YW-047smiK8iM6hRg,-122.402529,37.776661,3.453407049
73,iQEbftkjbnP3QrvHLhJaAg,-122.483326,37.782203,40.932102203
74,2USnBBbZ9MlyQAa2XdAVJg,-122.398792438246,37.793955127899,3.787019730
75,_kukye9j79yaTjjedDwrcQ,-122.25477,37.86887,95.217712402
76,uWyXImD7_A9Y28swUVbu2g,-122.409591674805,37.7875633239746,25.619564056
77,LoJc08yGJYC0L8pCN2ao7g,-121.96663,37.77399,145.609085083
78,IHJw_Pvhrztfzaz00pjrwQ,-122.27219,37.80053,12.182639122
79,ht0ifpPl9kQsikP7wMvUrg,-122.40806,37.784,10.751368523
80,HVuKLsJ5gDMhxZ0d1wQUzw,-122.392150878906,37.7297706604004,17.540973663
81,JJacXPosF-fDNzs52w4IAA,-122.394203,37.793369,3.374906301
82,2JDv2GWg3kIQVUirAXSB4A,-122.26718,37.80758,7.846640587
83,oqsu3pKpgRMGHj9QItsx0A,-122.4216396,37.7734826,16.822275162
84,EQpVnmoC_itgVQaaAYKNtg,-122.48209291576292,37.78219994794561,41.203247070
85,VF1AXkmMfSHS6GlWuURlSw,-121.897004247118,37.3564160623045,18.180889130
86,NqopkX7_sykDab4kliNr7g,-122.27488,37.80043,10.960469246
87,mhidYg8nX5gMNdkY96YdFQ,-122.42541,37.80087,26.939977646
88,lyKvUhp9urUGKBuvQZF3PA,-121.877141328941,37.3357580757824,27.746053696
89,e1GZv2Anetzv0WbHpMG_ng,-122.4268214596737,37.74307633545622,39.895282745
90,v8nsWdGlRD-JupisoT2bHg,-122.41114391804088,37.7732309493697,9.991645813
91,dLkFqri9JEM3CoeMjAah6w,-122.4327894,37.78538352838357,40.710704803
92,z4cXpMURdWmR_ZGjYMmFHA,-122.27006,37.86903,52.952644348
93,wMZTLm2HtPvPh0XoM0QhJQ,-122.47890553149897,37.763608739963686,67.814147949
94,LysKaLPCFOdsUnlJC48Trg,-122.39198,37.791243,3.463293314
95,XgeVajsAT1xIbfOb6Bbu8A,-122.25731,37.82816,27.717609406
96,Rs7z2lYnsdcc0RVpnN4_Rg,-122.393777,37.795923,1.888815880
97,J6GB0OHhqRY1BjWtvcmJzw,-121.8837,37.32658,29.738620758
98,MuFwCyKjdg9V1n3e-0qT6A,-122.41114391804088,37.7732309493697,9.991645813
99,8OwTH-BoTxZbCrF1lGnZpA,-122.27942934618136,37.795366214144494,3.496431828
100,3Reec-_JZaemqsI0MlW_SQ,-122.44225,37.79992,6.455272198
101,xtqRp91OnUUtEMt0WUvnQQ,-122.27049,37.80347,12.843161583
102,mlcniWwPbaL17MS7coZ2gg,-122.26367238365518,37.801515723782266,9.267164230
103,qArqv7Sl3-kz7m-I0-pyuw,-121.889648,37.336263,26.162137985
104,d2GkzY4SjXClD3tLGdPx9w,-122.39129,37.77083,3.532331705
105,yQ26gbzvYwQiPyYpBJCnAw,-122.421097,37.758405,18.790115356
106,td3XasuRvxiID23KyFzkWA,-122.44231,37.79979,6.737936020
107,Lem88WkvHcQIgvjnnvdXng,-121.884113252163,37.3326459696405,26.824275970
108,7tsN9N9mhfJRNTe37pLFMg,-122.42205,37.76961,13.963591576
109,Pd9rFAwlvCngxH3zsl1ZwA,-122.400508,37.795104,4.023994923
110,ya60yzziKMfgyFLAdUNdFQ,-122.29939,37.866575,5.922901630
111,-XXKgRcGOh0HswnbnNVTHw,-122.43184715509416,37.764908605478794,40.615558624
112,nMXnfJ3CKC_9ctbpMqe5Pg,-122.412807159126,37.7640466711282,7.057930946
113,EsFzpuHD3YgqJSWfX5myIQ,-121.89432,37.3365099,25.736999512
114,_mdxYZT1RDtKTZcYz9mo8g,-122.40375,37.79448,7.788853168
115,r21KBZlzJSx2cDPsTPMwfQ,-122.442139,37.799796,6.920718193
116,-QXGhE7FQ2_DkdfycbcVLw,-122.24672,37.8128,4.215948582
117,87WcL6ICku5piRxlwtcYOw,-122.41979,37.78515,37.630519867
118,2L_dX4Pccee8zCXdn0a3Zg,-122.478016018868,37.7214418282263,42.641609192
119,qiRB0kcuGSlGlPApzbulhg,-122.271125,37.803846,13.441211700
120,F8Mk5V8j2IAtCMdomquICg,-122.423544,37.7928369,64.993576050
121,kXRdC1L0Ji_ftrV1NfH3uQ,-122.398357,37.79200723,4.199449062
122,d6N43H2tRrm5N1MdD2ENYQ,-122.44678,37.77559,71.522636414
123,He1NlK9P4-wZzJAPqksBcQ,-122.393684,37.795491,3.192937374
124,nF2XsQVUMFj-_LudpenBVg,-122.41129,37.80135,19.843908310
125,kpokSCDiRPoKUYp4XpE0pQ,-122.42067,37.76523,12.015550613
126,oYXRWzung575mrLYS9JVYw,-122.26613,37.79922,11.843471527
127,v1pst-rnrRfKgDGWxq3tzw,-122.482640147209,37.7630699590856,65.175682068
128,JOJ650i-x3U1eZNJTuRgyA,-122.224793,37.775857,11.722889900
129,Q_21cx2DAUah45z653bYBg,-122.398546,37.78728,7.575179100
130,u5VmZSYXg4Qv_d9yoLT-dQ,-122.43735,37.78592,44.908294678
131,6zGP09OBl6IARTn4klzbwQ,-122.2514821,37.8387912,44.052764893
132,5bWsqTiJ-WiLz0tdMwBg7Q,-121.874197502633,37.3234314189821,30.878814697
133,I6-FwDheGUFe0yzBvVn1sA,-122.2936168,37.841163,3.991125345
134,iiQhNvLPHm8iCreMruhbFA,-122.263119,37.832609,30.948631287
135,loBOs5ruFXSNL-ZM29cTrA,-122.2598181,37.8751965,99.013336182
136,X-EDY6yYBTPQuFJEuHeSGA,-122.263043,37.835457,34.432418823
137,yePpMJo2mpYm0OnuNIvNSQ,-122.41928779236518,37.77969137042531,20.546512604
138,KVS0OdANm72la3ZC-3VZHw,-122.451773239302,37.7998597379468,14.944804192
139,ncX_mN9Eg_dFfVoPjMSEQA,-122.40941,37.78676,23.150796890
140,1ZrRx-QAYkBBfvX5YowAvw,-122.394608,37.788462,7.259160995
141,PzbzvmEnn7cs7WmbmlD7ew,-122.456125840545,37.7814942598343,65.696998596
142,GGH5uKbdTesDMEBFdvK1YA,-122.409407574066,37.7650335784486,26.353860855
143,baEPmtktizrZDmH4p_OJ4A,-121.89401,37.34935,19.919122696
144,dZ0PU72quZErb0IIndCuUw,-121.877094930077,37.3363961,27.448261261
145,L47Zzib2nhmLDgPETDBtnw,-122.258897,37.866764,75.984626770
146,tdPIuXJrcjH17SQn-H_mZw,-122.4451952,37.7703644,82.865585327
147,4uzxXWe2vrOjuPJqMJJRng,-122.27161523016358,37.80075155576466,12.661691666
148,_2_1FQO_DGzeCTky0x9DQA,-122.4210748,37.7525579243294,27.609529495
149,-c-G3VxKDzHHJekeJEwMsA,-122.2778695,37.8314701,14.887569427
150,Op-jruPAKjOFKrALkXVWZA,-122.293966,37.841217,3.895269871
151,m5aySrIRN719kOmRCiI2aA,-122.3986025,37.7876082,7.152739525
152,ZF9pQ-zfY57ok-BPrlmm6w,-122.2589,37.86638,75.091835022
153,NE002RFVKUsbDq3l60rRaA,-122.400001525879,37.7866134643555,8.066727638
154,AonBwLuprSoZ1dx9iYaDBw,-122.456,37.78159,65.878723145
155,HayiFbi-9xFPhNjIad1lmA,-121.925558528338,37.4825052756125,20.212913513
156,owj5tzY8w8zXSXza_LS8NQ,-122.42205,37.77356,17.253467560
157,04NEpkxFkAuLbQmWnEddUw,-121.87725,37.33641,27.783203125
158,pocVe2xSz38GVH_ctMpq4Q,-122.41361,37.78679,32.981895447
159,VoGTr5LDf1qM9AV1bHCABw,-122.261421203613,37.8113670349121,4.023322582
160,z78pEfVFNlv5RIylA9VAqA,-122.265083312988,37.7965126037598,8.521791458
161,NMjS08A6iUXrCd9z6LknvQ,-122.253948,37.824996,27.870613098
162,NtCe8_IMlgOdcorL201NOA,-122.40579889,37.79040762,24.720283508
163,SzcRJD8QXHUWQvBkXWasEQ,-122.29028286652616,37.84101075248103,5.922227383
164,nCt_EI28KWN1kfxMB2zh_w,-122.2627897,37.83604209326232,35.135272980
165,BkPGpoOsV0CCbV7xfwANdQ,-122.39111814693034,37.73284863483811,26.416086197
166,ED3L1nbpWEDePN5cmTQ5cg,-122.40022,37.78102,4.653033733
167,zsXBv5zLWX2BB04e5Sx6AA,-122.26508,37.79651,8.521791458
168,dq4h5hqzll5uheqBbahkkw,-121.912665,37.332341,29.598072052
169,DJRvxxJ_9xQL1_oh0ztOeA,-122.394214,37.780898,8.577060699
170,M53h93nLRlBsoXmi19jCBQ,-122.419099,37.752362,23.528810501
171,P-PhLMdBTZSPC4Z_IS3i0w,-122.42051,37.75714,21.062334061
172,V-5v17F7IlOLxEyDtCSESw,-122.42768,37.7515,53.265670776
173,cahrwfLlcpzhcU0wVXdNIw,-122.427032,37.768642,34.714607239
174,hrrydGleIXC5oVkx9d54OQ,-122.38765,37.74158,4.670483112
175,EN6he08byaMtVee0ZFs53g,-122.248825,37.8082,3.859390020
176,NjyZgRN0AuNEerEd-z5VXg,-122.393667514778,37.78994602828649,4.189551353
177,bhnKl105GwMVVlsiUnwr2w,-122.252613605212,37.850677245435,64.653015137
178,4KhzGYT3CpkrdnT6wKjmrw,-122.246231079102,37.8135795593262,5.295989037
179,i01yAevi-3E9AhymV8hqgA,-122.4053,37.79033,21.520889282
180,Xg-FyjVKAN70LO4u4Z1ozg,-122.393303,37.795831,0.312526256
181,pnNiwMeI1ydsUmskiVgAIQ,-116.54684448,33.83030319,146.035110474
182,dBQFHUUsRtRmtJgsIwVMzg,-122.408736015808,37.7877840242386,24.268901825
183,1e2nSRbDwNDCJhewS9tsXg,-122.395644,37.794951,3.596963167
184,2gb6db-YK_jTgMBeCVPCSQ,-122.40409,37.78489,10.766889572
185,6PjbYw1taw2E4AxnpI2ovg,-122.4152263227539,37.804245883856,5.927319050
186,jzqMsBL0N98hbVZjlBLoPA,-122.3902128,37.7653885,6.496222019
187,c1qh-OxJOzIo68_xc4YxeA,-122.26965,37.8085739,8.015717506
188,EHy07khUgslcGVUqADUquQ,-122.2689112,37.880712,77.733947754
189,H-HefnkgfMctKGNusoJk1Q,-122.25365,37.79976,3.827656507
190,VM2S8wKPz9zNnH0e1PKNDA,-122.43294,37.78569,41.197719574
191,lel3M-2HryfPWEjPl2FhAw,-122.41220371252,37.7733172563798,10.613997459
192,LhUSBSUAY7MDSI4BTpaHGA,-122.264270111918,37.7964697033167,6.956089497
193,DwePUiESfE5Ij8_9sYwV7Q,-122.43226,37.77981,35.072280884
194,NBqJJilyfHPIJqTJDLBi2w,-122.26853,37.880561,80.459693909
195,znrz-V6Y59l0Re8PZKOIXg,-122.422228,37.7418033906311,37.958824158
196,bFsDiXvk9RCIpVjlW31BAQ,-122.269455248543,37.8798836604033,75.300193787
197,1yxfr6G-b82Ic9MRoMXtdg,-122.2748552,37.8011909,11.781278610
198,qlgzqXk8X2uW8wZEYfHqLw,-122.44702099,37.7820104,87.486473083
199,8bySDwY9OU-DWaZebUR7vg,-122.40845489502,37.7759552001953,6.533154488
200,qu975NgOv1n1oAS2RDheyg,-122.478450280618,37.7634042091,67.948722839
201,TZaI6poEJ_1-0q7VtzJjQw,-122.25306,37.82617,31.744459152
202,NSSFv9gk6nPIWeDMHg8JIg,-122.41132,37.78188,14.659095764
203,RNy3_hU1N2qyS5PVc9RaYQ,-122.46711,37.76415,80.500938416
204,hOfTPiT13W-OVZ29lWxmUQ,-122.46669,37.76427,80.805999756
205,oIxbUc7Vd0MpWdKmPYPwFg,-122.269714355469,37.8087997436523,7.618255138
206,RyR6GB0Toy4mijvn4qQB6g,-122.39836580064612,37.79120189300765,4.577508450
207,ZD5-5Gu44WrcsYtw7qMgiw,-122.433937,37.771851,46.552074432
208,tCPCoTsDywV0bRk8fJcYfw,-122.42057,37.76499,11.812637329
209,ip02NkDxK9obXdCM-eg6Sg,-122.262695,37.819023,16.791816711
